short_description,raw_path
Number of businesses leaving the Information industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Real Estate and Rental and Leasing industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Technical Services_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Public Administration industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Wholesale Trade industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Public Administration industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Total sales of fruits and treenuts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total expenses towards animal industry,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total sales of commodities,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total sales of calves,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total acreage for cropland,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Number of operations with cropland,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total acreage for irrigated cropland,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
Total sales of animal products,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz
The number of available healthy and less healthy food retailers. A higher score indicates more available healthy options per less healthy options. A score of 0 indicates no available options (food desert).,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Healthy Food Availability/data/distribution/ncr_cttrbgca_sdad_2023_mrfei.csv.xz
lentils_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
pintobeans_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
lentils_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
avocado_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
jalapenos_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
legumes_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
avocado_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
rice_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
blackeyepeas_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
crackers_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
teff_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
nopalitos_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
pasta_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
basmati_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
crackers_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
masa_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
salsa_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
legumes_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
cheese_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
cheese_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
blackbeans_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
jalapenos_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
lentils_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
crackers_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tomatillos_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
barley_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
drieddates_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
jalapenos_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
garbanzo_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
greenchiles_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
drieddates_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
greenchiles_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
currypowder_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
corntortillas_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
drieddates_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
basmati_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tomatosauce_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tomatosauce_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
favabeans_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
nopalitos_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
favabeans_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
salsa_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tuna_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
basmati_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
driedbeans_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
avocado_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
masa_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
mixedfruit_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
driedbeans_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tomatoes_norm_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
rice_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
blackbeans_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
tomatoes_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
squash_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
beets_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
mixedfruit_ecdf_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
favabeans_idx,https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz
